operator,geometry
poczta,POINT (20.48491096496582 53.78205871582031)
poczta,POINT (21.18292617797852 51.37943267822266)
poczta,POINT (16.87415885925293 50.44268035888672)
poczta,POINT (20.63063240051269 50.8741569519043)
poczta,POINT (21.1329288482666 52.23598098754883)
poczta,POINT (20.61039924621582 50.87620162963867)
poczta,POINT (21.12546348571777 51.36575698852539)
poczta,POINT (16.60133361816406 51.83407974243164)
poczta,POINT (18.25550079345703 51.59498977661133)
poczta,POINT (20.63918495178223 50.88789367675781)
poczta,POINT (21.0114631652832 52.20373153686523)
poczta,POINT (20.92465209960937 52.38903045654297)
poczta,POINT (21.01000022888184 52.08000183105469)
poczta,POINT (21.15421676635743 51.39839172363281)
poczta,POINT (17.0049991607666 54.46500015258789)
poczta,POINT (17.38904571533203 51.20458984375)
poczta,POINT (15.5832748413086 51.11143112182617)
poczta,POINT (18.3880500793457 50.65278625488281)
poczta,POINT (18.89670562744141 50.34043884277344)
poczta,POINT (17.13930892944336 51.1407585144043)
poczta,POINT (17.4528751373291 51.69183349609375)
poczta,POINT (17.72845649719239 51.63718795776367)
poczta,POINT (17.19812393188477 51.31577682495117)
poczta,POINT (20.86899948120117 52.18299865722656)
poczta,POINT (21.25061988830566 52.35901641845703)
poczta,POINT (18.53210830688477 51.90873336791992)
poczta,POINT (16.88056373596191 52.34870529174805)
poczta,POINT (17.96109771728516 53.12296676635742)
poczta,POINT (18.95394706726075 50.23359680175781)
poczta,POINT (21.07920837402344 52.17345809936523)
poczta,POINT (21.06041526794434 52.21286392211914)
poczta,POINT (18.04371452331543 52.38168334960938)
poczta,POINT (19.2239933013916 50.33831024169922)
poczta,POINT (18.4025936126709 52.89014434814453)
poczta,POINT (15.07403564453125 53.10294723510742)
poczta,POINT (18.55876731872559 50.09991455078125)
poczta,POINT (17.96924591064453 53.13311767578125)
poczta,POINT (23.16999435424805 50.9834976196289)
poczta,POINT (20.64358711242676 50.87068939208984)
poczta,POINT (22.15664482116699 50.96193313598633)
poczta,POINT (21.6778736114502 49.72932434082031)
poczta,POINT (19.22182846069336 50.33016204833984)
poczta,POINT (18.9831371307373 50.23167419433594)
poczta,POINT (19.93866157531739 53.91136169433594)
poczta,POINT (19.0372142791748 50.26036071777344)
poczta,POINT (19.4717903137207 51.79623794555664)
poczta,POINT (19.20501327514648 50.32089614868164)
poczta,POINT (16.65924644470215 50.43596267700195)
poczta,POINT (16.85210418701172 53.34124374389648)
poczta,POINT (23.60290336608887 53.03770446777344)
poczta,POINT (18.42793846130371 50.04115676879883)
poczta,POINT (22.5494499206543 51.27772903442383)
poczta,POINT (18.640869140625 50.33565139770508)
poczta,POINT (19.04069900512695 49.80462265014648)
poczta,POINT (22.01445198059082 50.02775955200195)
poczta,POINT (22.59051322937012 51.25658798217773)
poczta,POINT (15.22739696502686 52.75294494628906)
poczta,POINT (17.24349975585938 52.06029891967773)
poczta,POINT (15.50623989105224 52.59873962402344)
poczta,POINT (20.80364799499512 52.16529846191406)
poczta,POINT (15.57762908935547 54.17679595947266)
poczta,POINT (18.06968688964844 51.74912643432617)
poczta,POINT (22.26972198486328 52.16791534423828)
poczta,POINT (19.07197380065918 50.21908569335938)
poczta,POINT (18.2744255065918 52.22900009155274)
poczta,POINT (19.43849945068359 51.76959991455078)
poczta,POINT (19.02234649658203 49.80297088623047)
poczta,POINT (17.02519989013672 51.08333969116211)
poczta,POINT (22.27844429016113 52.17311096191406)
poczta,POINT (20.62833595275879 50.86373901367188)
poczta,POINT (17.93632316589355 53.31436538696289)
poczta,POINT (18.3964900970459 54.79948425292969)
poczta,POINT (18.20281982421875 50.08225250244141)
poczta,POINT (20.96305084228516 53.70599365234375)
poczta,POINT (20.02703094482422 49.46804046630859)
poczta,POINT (19.03691482543945 49.82416534423828)
poczta,POINT (17.91382789611816 50.66830062866211)
poczta,POINT (15.83006572723389 52.83974075317383)
poczta,POINT (19.3763427734375 51.79695129394531)
poczta,POINT (19.02548789978027 49.80852127075195)
poczta,POINT (18.52093124389648 54.37180328369141)
poczta,POINT (20.83762359619141 52.18797302246094)
poczta,POINT (18.42378234863281 50.07463073730469)
poczta,POINT (19.69394302368164 52.54660797119141)
poczta,POINT (18.58987236022949 54.3599853515625)
poczta,POINT (18.90475463867188 50.30818176269531)
poczta,POINT (18.41431427001953 50.05648422241211)
poczta,POINT (21.05302619934082 52.14454650878906)
poczta,POINT (16.22900009155273 54.18299865722656)
poczta,POINT (17.12764739990235 51.11455917358398)
poczta,POINT (20.17379570007324 51.24615478515625)
poczta,POINT (19.91349983215332 53.0702018737793)
poczta,POINT (18.71630668640137 53.45473861694336)
poczta,POINT (16.19511413574219 54.1905517578125)
poczta,POINT (20.92705917358398 52.28398895263672)
poczta,POINT (18.94331550598145 53.28533935546875)
poczta,POINT (18.60620307922364 54.35375595092773)
poczta,POINT (21.15879058837891 52.24126815795898)
poczta,POINT (14.22992897033691 53.90070343017578)
poczta,POINT (19.9158992767334 50.07300186157226)
poczta,POINT (20.95047760009766 52.32656478881836)
poczta,POINT (21.01683044433593 52.22526168823242)
poczta,POINT (18.99685478210449 50.24589920043945)
poczta,POINT (20.6275806427002 50.88191986083984)
poczta,POINT (16.34858894348145 50.72491073608398)
poczta,POINT (20.94820785522461 52.22558212280274)
poczta,POINT (20.59307098388672 50.86225128173828)
poczta,POINT (16.91447639465332 52.43255996704102)
poczta,POINT (18.68770027160645 50.0369987487793)
poczta,POINT (19.26167869567871 50.36706924438477)
poczta,POINT (21.09006118774414 52.24127578735352)
poczta,POINT (16.97761535644531 54.0005989074707)
poczta,POINT (21.07140731811523 52.16256332397461)
poczta,POINT (21.15666007995605 51.39506149291992)
poczta,POINT (19.47883415222168 51.71826934814453)
poczta,POINT (16.88699913024903 52.39300155639648)
poczta,POINT (20.45811080932617 53.76902770996094)
poczta,POINT (21.08012962341309 52.15843200683594)
poczta,POINT (21.13589477539062 52.2357177734375)
poczta,POINT (17.73390007019043 52.84799957275391)
poczta,POINT (19.04732513427734 50.27026748657226)
poczta,POINT (18.56035614013672 54.44312286376953)
poczta,POINT (21.55130004882812 53.80279922485352)
poczta,POINT (15.95841407775879 50.90868377685547)
poczta,POINT (19.14800071716309 51.5885009765625)
poczta,POINT (20.95312881469727 49.40644073486328)
poczta,POINT (18.81804084777832 50.95378112792969)
poczta,POINT (18.54222679138184 54.33390426635742)
poczta,POINT (19.38619995117188 51.86100006103516)
poczta,POINT (20.88496208190918 53.01785659790039)
poczta,POINT (22.88120079040527 52.9911003112793)
poczta,POINT (19.36262893676757 51.36710357666016)
poczta,POINT (22.94004249572754 51.4708366394043)
poczta,POINT (20.47820091247559 53.77936553955078)
poczta,POINT (21.16228485107422 51.40034103393555)
poczta,POINT (20.50790023803711 53.76648330688477)
poczta,POINT (18.93790054321289 50.90610122680664)
poczta,POINT (14.5706205368042 53.55147171020508)
poczta,POINT (19.20780944824219 50.32497787475586)
poczta,POINT (21.05049514770508 52.2791748046875)
poczta,POINT (18.30680084228516 52.36959838867188)
poczta,POINT (19.01583290100098 50.25663375854492)
poczta,POINT (20.95842170715332 49.40595626831055)
poczta,POINT (20.92690086364746 50.19979858398438)
poczta,POINT (16.90880393981934 52.40221405029297)
poczta,POINT (16.25421524047852 50.78168106079102)
poczta,POINT (19.47336387634277 51.73254776000977)
poczta,POINT (18.79700088500977 49.79999923706055)
poczta,POINT (17.07564544677735 52.40947341918945)
poczta,POINT (22.5176887512207 51.72219848632813)
poczta,POINT (19.04449081420898 50.26812362670898)
poczta,POINT (20.78117370605469 52.04811477661133)
poczta,POINT (21.07295417785645 52.15451812744141)
poczta,POINT (19.05582809448243 49.81517028808594)
poczta,POINT (19.02735900878907 50.25596237182617)
poczta,POINT (18.78781127929688 49.79509735107422)
poczta,POINT (20.80590057373047 52.5906982421875)
poczta,POINT (20.64020156860352 50.88587188720703)
poczta,POINT (20.48510932922364 53.7799301147461)
poczta,POINT (18.21743392944336 50.08743286132813)
poczta,POINT (21.04446220397949 52.26313781738281)
poczta,POINT (18.83670043945312 52.54380035400391)
poczta,POINT (14.50009727478027 53.45490646362305)
poczta,POINT (16.49460411071777 51.85499954223633)
poczta,POINT (20.47703552246093 53.72582626342773)
poczta,POINT (18.37593078613281 54.58652877807617)
poczta,POINT (20.94039726257324 52.23526763916016)
poczta,POINT (19.96036529541016 50.13113021850586)
poczta,POINT (18.4955997467041 53.5093994140625)
poczta,POINT (17.53582000732422 51.12627029418945)
poczta,POINT (19.9185962677002 50.0298957824707)
poczta,POINT (19.39950942993164 53.25271224975586)
poczta,POINT (19.55235290527344 51.75936126708984)
poczta,POINT (17.00833320617676 51.0853385925293)
poczta,POINT (18.20613861083984 50.34527587890625)
poczta,POINT (18.42897033691407 52.26606369018555)
poczta,POINT (19.41669082641602 51.85411834716797)
poczta,POINT (22.68754005432129 51.2140007019043)
poczta,POINT (19.05106735229492 49.82389450073242)
poczta,POINT (18.26681327819824 52.80141067504883)
poczta,POINT (15.97894096374512 54.00970458984375)
poczta,POINT (23.89487266540527 51.04741668701172)
poczta,POINT (19.06037521362305 50.58847045898438)
poczta,POINT (20.94765472412109 49.62378311157226)
poczta,POINT (18.00082588195801 53.12266540527344)
poczta,POINT (18.24629783630371 53.08047485351562)
poczta,POINT (19.7165412902832 52.5414924621582)
poczta,POINT (19.09963417053223 50.78549194335938)
poczta,POINT (19.29757499694824 50.4875373840332)
poczta,POINT (19.08472061157227 49.80125427246094)
poczta,POINT (20.69816589355469 52.0399169921875)
poczta,POINT (19.03345489501953 49.81815719604492)
poczta,POINT (21.05500030517578 49.89300155639648)
poczta,POINT (19.98166656494141 50.1579704284668)
poczta,POINT (20.19991683959961 49.90852737426758)
poczta,POINT (21.21599960327148 51.97900009155274)
poczta,POINT (15.72792720794678 50.8950309753418)
poczta,POINT (20.99077415466309 52.26506042480469)
poczta,POINT (20.02555465698243 50.35669326782226)
poczta,POINT (16.82687568664551 52.3460578918457)
poczta,POINT (21.06418037414551 52.22663116455078)
poczta,POINT (18.53647041320801 54.55064392089844)
poczta,POINT (19.49964904785156 51.74054336547852)
poczta,POINT (19.9975528717041 51.52727890014648)
poczta,POINT (18.40844917297364 53.40367126464844)
poczta,POINT (18.18719100952148 54.61393737792969)
poczta,POINT (21.89441108703613 51.80784606933594)
poczta,POINT (20.6380443572998 49.56660079956055)
poczta,POINT (17.10175895690918 51.10199737548828)
poczta,POINT (19.21050071716309 49.87730026245117)
poczta,POINT (15.79127979278564 53.69991302490234)
poczta,POINT (19.21719932556152 49.8755989074707)
poczta,POINT (19.44862174987793 51.76494216918945)
poczta,POINT (21.97675704956055 51.42111587524414)
poczta,POINT (20.93039131164551 52.28625106811523)
poczta,POINT (17.11522483825684 51.14630508422852)
poczta,POINT (14.96670532226562 51.78472900390625)
poczta,POINT (20.93448448181152 52.2305908203125)
poczta,POINT (23.67418479919434 51.01966094970703)
poczta,POINT (19.0049991607666 50.27899932861328)
poczta,POINT (18.94454383850098 50.38421630859375)
poczta,POINT (18.6884651184082 50.03881454467773)
poczta,POINT (20.42670059204102 52.0536994934082)
poczta,POINT (21.07739448547364 52.17565536499024)
poczta,POINT (18.68010139465332 50.03866958618164)
poczta,POINT (22.88018608093261 53.28435897827149)
poczta,POINT (14.51944160461426 53.42781448364258)
poczta,POINT (19.00454521179199 50.29613876342773)
poczta,POINT (16.20586585998535 54.19221496582031)
poczta,POINT (20.59459114074707 54.12701034545898)
poczta,POINT (17.30383682250977 52.94553756713867)
poczta,POINT (16.94121360778809 52.43003845214844)
poczta,POINT (18.26939392089844 52.80020141601562)
poczta,POINT (16.95294380187989 52.42947769165039)
poczta,POINT (16.24530220031739 51.71388626098633)
poczta,POINT (16.97732543945312 51.04014587402344)
poczta,POINT (17.48439979553223 52.19990158081055)
poczta,POINT (21.63373756408691 52.42723846435547)
poczta,POINT (17.12142562866211 51.1109619140625)
poczta,POINT (21.04351615905761 52.17710113525391)
poczta,POINT (21.11956977844239 52.27557373046875)
poczta,POINT (22.08029937744141 53.16180038452149)
poczta,POINT (22.08292770385743 52.92129135131836)
poczta,POINT (18.9893970489502 50.22663497924805)
poczta,POINT (16.92605018615723 52.42947769165039)
poczta,POINT (21.03890609741211 52.25101089477539)
poczta,POINT (18.95261001586914 50.23115158081055)
poczta,POINT (17.03489112854004 51.11385345458984)
poczta,POINT (19.32532119750977 50.57586288452149)
poczta,POINT (20.26989936828613 49.45970153808594)
poczta,POINT (21.37800216674805 50.94453048706055)
poczta,POINT (16.92271423339844 52.43806076049805)
poczta,POINT (22.55238342285156 51.25016403198242)
poczta,POINT (22.85511779785156 51.13737487792969)
poczta,POINT (23.43283462524414 51.27414703369141)
poczta,POINT (23.54061508178711 51.50132369995117)
poczta,POINT (18.92411994934082 50.34760284423828)
poczta,POINT (17.61931037902832 53.15485000610352)
poczta,POINT (18.97807312011719 50.27726745605469)
poczta,POINT (21.39499282836914 50.94463729858398)
poczta,POINT (21.4315299987793 50.95836639404297)
poczta,POINT (17.51510047912597 51.61309814453125)
poczta,POINT (14.5546178817749 53.45384216308594)
poczta,POINT (18.88817024230957 50.31552505493164)
poczta,POINT (22.9284496307373 54.10908126831055)
poczta,POINT (19.33997344970703 50.5778923034668)
poczta,POINT (16.8803539276123 52.35973739624024)
poczta,POINT (21.18187522888184 51.40975952148438)
poczta,POINT (17.97476577758789 53.12253189086914)
poczta,POINT (19.04342842102051 49.8276596069336)
poczta,POINT (20.23902893066407 52.23075485229492)
poczta,POINT (18.98183822631836 50.18858337402344)
poczta,POINT (17.0428237915039 54.47821044921875)
poczta,POINT (15.00907039642334 51.1450309753418)
poczta,POINT (20.08352279663086 50.24039840698242)
poczta,POINT (19.32838821411133 50.57574462890625)
poczta,POINT (19.06555938720703 49.82061767578125)
poczta,POINT (18.93284225463867 50.3447265625)
poczta,POINT (15.5267505645752 50.82175064086914)
poczta,POINT (19.89435958862305 50.07985305786133)
poczta,POINT (20.71403312683105 52.428955078125)
poczta,POINT (20.7380428314209 52.4180908203125)
poczta,POINT (22.31048583984375 52.49824905395508)
poczta,POINT (18.561767578125 50.40930557250977)
poczta,POINT (19.10170555114746 50.20466613769531)
poczta,POINT (20.41891098022461 53.76500701904297)
poczta,POINT (20.5640811920166 50.92887115478516)
poczta,POINT (23.17457580566407 50.59505462646485)
poczta,POINT (19.12715721130371 50.24169540405274)
poczta,POINT (20.90636253356934 52.24442672729492)
poczta,POINT (21.08975791931152 52.22528457641602)
poczta,POINT (20.66733169555664 52.12364196777344)
poczta,POINT (18.40594863891602 50.04234313964844)
poczta,POINT (17.02237701416015 54.46444702148438)
poczta,POINT (19.40501403808593 54.1640625)
poczta,POINT (18.54302024841309 54.51058959960938)
poczta,POINT (19.43375396728516 54.15074920654297)
poczta,POINT (21.01466560363769 52.23060989379883)
poczta,POINT (22.41368675231934 50.70512771606445)
poczta,POINT (21.55159950256348 51.5801010131836)
poczta,POINT (19.41000175476075 54.16121292114258)
poczta,POINT (20.98566436767578 52.24998474121094)
poczta,POINT (16.91791152954102 52.38387680053711)
poczta,POINT (15.19764709472656 53.91424179077149)
poczta,POINT (20.89456176757812 52.2382926940918)
poczta,POINT (20.94056701660156 52.33116149902344)
poczta,POINT (16.87226295471191 52.38582611083984)
poczta,POINT (18.11081695556641 52.75399017333984)
poczta,POINT (16.87803840637207 52.40703201293945)
poczta,POINT (16.21129989624023 54.19100189208984)
poczta,POINT (21.03876304626465 52.19844436645508)
poczta,POINT (18.97059059143066 50.22907638549805)
poczta,POINT (21.03561401367188 52.16024017333984)
poczta,POINT (22.3112907409668 50.02220916748047)
poczta,POINT (21.03779792785645 52.3554573059082)
poczta,POINT (18.6102123260498 53.01176071166992)
poczta,POINT (14.53007030487061 53.41012573242188)
poczta,POINT (21.96979522705078 51.14757537841797)
poczta,POINT (21.74151420593261 50.68870544433594)
poczta,POINT (15.72165012359619 54.13166427612305)
poczta,POINT (18.96776390075684 52.69966125488281)
poczta,POINT (19.33849906921387 50.57870101928711)
poczta,POINT (22.55643463134766 54.28711318969727)
poczta,POINT (18.08485984802246 51.76457977294922)
poczta,POINT (17.0412654876709 53.3635139465332)
poczta,POINT (22.51569938659668 51.23929977416992)
poczta,POINT (16.98645782470703 52.41002655029297)
poczta,POINT (19.32839965820312 50.57479858398438)
