buffer_index,operator,point_id,center,buffer,inpost_points,poczta_points,dhl_points,ruch_points,dpd_points,ups_points,fedex_points,TOT,TOT_0_14,TOT_15_64,TOT_65__,TOT_MALE,TOT_FEM,MALE_0_14,MALE_15_64,MALE_65__,FEM_0_14,FEM_15_64,FEM_65__,FEM_RATIO,buildings,shops,parks,forests,schools,railways,cycleways,parkings,crossings,bus_stops
35,inpost,10340,POINT (20.00158 50.09684),"POLYGON ((20.00858960951311 50.09683978899388, 20.00853214415214 50.09741480591334, 20.00836052069182 50.0979803878031, 20.00807755336383 50.0985272473284, 20.00768788518001 50.09904640428044, 20.0071979119104 50.09952933308302, 20.00661567723309 50.09996810284973, 20.00595074076661 50.10035550768801, 20.00521402114438 50.10068518510512, 20.00441761670529 50.1009517205661, 20.00357460674623 50.10115073648159, 20.0026988366062 50.10127896415858, 20.00180469012079 50.10133429752845, 20.00090685319706 50.101315827766, 20.00002007240652 50.10122385822893, 19.99915891257767 50.1010598994712, 19.9983375173859 50.10082664441244, 19.99756937688869 50.10052792407313, 19.99686710583799 50.10016864460528, 19.99624223642157 50.09975470665684, 19.99570502884501 50.09929290839891, 19.99526430286809 50.09879083381349, 19.99492729306151 50.09825672808177, 19.99469953015533 50.09769936212463, 19.99458475041835 50.09712788852412, 19.99458483454369 50.096551691196, 19.9946997770287 50.09598023128414, 19.99492768653484 50.09542289180893, 19.99526481720419 50.09488882362023, 19.99570563040102 50.0943867951832, 19.99624288584955 50.09392504866049, 19.99686776065866 50.09351116465005, 19.99756999427007 50.0931519377949, 19.99833805694489 50.09285326530157, 19.99915933902157 50.09262005019244, 20.00002035784152 50.09245612087491, 20.00090697895278 50.09236416834289, 20.00180464797151 50.09234570203803, 20.00269862930892 50.09240102509188, 20.00357424786032 50.09252922935402, 20.00441712970557 50.09272821028739, 20.00521343788565 50.09299470148718, 20.00595009939997 50.09332432825915, 20.00661501971051 50.09371167938108, 20.00719728124061 50.0941503958738, 20.00768732261531 50.09463327532943, 20.00807709570172 50.09515239008938, 20.00836019786809 50.0956992173372, 20.00853197728279 50.09626477897541, 20.00858960951311 50.09683978899388))",4,4.0,0.0,3.0,1.0,1.0,0.0,12147.0,1584.75,8638.75,1923.5,5854.25,6292.75,812.0,4119.75,922.5,772.75,4519.0,1001.0,106.617066195,27.0,0.0,2.0,1.0,14.0,6.0,0.0,20.0,19.0,3.0
36,inpost,34725,POINT (20.02011 50.097),"POLYGON ((20.02711963292145 50.09699978899268, 20.02706216736906 50.09757480591216, 20.02689054333604 50.09814038780199, 20.02660757506348 50.09868724732736, 20.02621790557868 50.09920640427953, 20.02572793067301 50.09968933308225, 20.02514569405142 50.10012810284911, 20.02448075536437 50.10051550768755, 20.02374403328172 50.1008451851048, 20.02294762618279 50.10111172056591, 20.02210461340817 50.10131073648149, 20.0212288403431 50.10143896415855, 20.02033469087126 50.10149429752845, 20.01943685094875 50.10147582776598, 20.01855006719638 50.10138385822888, 20.01768890449132 50.10121989947106, 20.01686750655621 50.10098664441219, 20.01609936349361 50.10068792407274, 20.01539709009758 50.10032864460474, 20.01477221859446 50.09991470665614, 20.01423500922404 50.09945290839806, 20.01379428177557 50.09895083381252, 20.01345727084391 50.09841672808069, 20.01322950717754 50.09785936212348, 20.01311472705772 50.09728788852293, 20.01311481118382 50.09671169119481, 20.01322975405313 50.09614023128299, 20.01345766432079 50.09558289180785, 20.01379479611631 50.09504882361927, 20.01423561078547 50.09454679518237, 20.01477286802828 50.0940850486598, 20.01539774492416 50.09367116464951, 20.01609998088055 50.09331193779451, 20.01686804612006 50.09301326530131, 20.01768933093907 50.09278005019231, 20.01855035263397 50.09261612087484, 20.01943697670561 50.09252416834288, 20.0203346487216 50.09250570203803, 20.02122863304396 50.09256102509185, 20.02210425451903 50.09268922935392, 20.02294713917869 50.0928882102872, 20.02374345001773 50.09315470148687, 20.02448011399195 50.09348432825869, 20.02514503652292 50.09387167938046, 20.02572729999754 50.09431039587303, 20.0262173430089 50.09479327532853, 20.02660711739724 50.09531239008835, 20.02689022050941 50.09585921733608, 20.0270620004982 50.09642477897423, 20.02711963292145 50.09699978899268))",6,4.0,3.0,1.0,1.0,0.0,0.0,14043.666666666666,1769.0,9848.666666666666,2426.0,6693.333333333333,7350.333333333333,884.6666666666666,4750.333333333333,1058.3333333333333,884.3333333333334,5098.333333333333,1367.6666666666667,109.54722092666667,10.0,3.0,1.0,0.0,6.0,0.0,4.0,25.0,22.0,11.0
37,inpost,26808,POINT (19.964 50.09709),"POLYGON ((19.97100964608874 50.097089788992, 19.97095218042866 50.09766480591149, 19.97078055607351 50.09823038780136, 19.97049758726962 50.09877724732677, 19.97010791705301 50.09929640427902, 19.96961794122705 50.09977933308181, 19.9690357035118 50.10021810284876, 19.96837076357566 50.10060550768728, 19.96763404010903 50.10093518510461, 19.96683763151393 50.10120172056579, 19.96599461715554 50.10140073648143, 19.96511884244513 50.10152896415853, 19.9642246912934 50.10158429752845, 19.96332684968407 50.10156582776597, 19.96244006426566 50.10147385822883, 19.96157889994272 50.10130989947096, 19.96075750046446 50.10107664441203, 19.95998935595881 50.10077792407251, 19.95928708124354 50.10041864460443, 19.95866220856663 50.10000470665575, 19.95812499818716 50.09954290839759, 19.95768426991096 50.09904083381196, 19.95734725834642 50.09850672808008, 19.95711949425245 50.09794936212282, 19.95700471391728 50.09737788852225, 19.9570047980438 50.09680169119412, 19.95711974112928 50.09623023128233, 19.95734765182529 50.09567289180724, 19.9576847842543 50.0951388236187, 19.95812559975165 50.09463679518188, 19.95866285800375 50.09417504865939, 19.95928773607344 50.0937611646492, 19.95998997334889 50.09340193779428, 19.96075804003106 50.09310326530117, 19.96157932639263 50.09287005019222, 19.96244034970469 50.09270612087482, 19.96332697544156 50.09261416834287, 19.96422464914353 50.09259570203802, 19.96511863514493 50.09265102509183, 19.96599425826458 50.09277922935387, 19.96683714450736 50.09297821028708, 19.96763345684208 50.09324470148668, 19.96837012219999 50.09357432825841, 19.96903504597997 50.09396167938011, 19.96961731054838 50.09440039587259, 19.97010735448038 50.094883275328, 19.97049712960106 50.09540239008777, 19.97078023324524 50.09594921733543, 19.97095201355697 50.09651477897356, 19.97100964608874 50.097089788992))",4,3.0,1.0,0.0,0.0,0.0,1.0,5537.666666666667,861.6666666666666,4104.0,572.0,2615.3333333333335,2922.3333333333335,445.6666666666667,1935.0,234.66666666666666,416.0,2169.0,337.3333333333333,110.99355768333334,35.0,0.0,0.0,7.0,5.0,15.0,0.0,81.0,14.0,4.0
41,inpost,2988,POINT (20.0201 50.09728),"POLYGON ((20.02710967388657 50.09727978899058, 20.02705220799917 50.09785480591008, 20.02688058296394 50.09842038780001, 20.02659761303834 50.09896724732555, 20.02620794127679 50.09948640427794, 20.02571796350798 50.0999693330809, 20.02513572348387 50.10040810284801, 20.02447078091076 50.10079550768673, 20.02373405452234 50.10112518510422, 20.02293764276863 50.10139172056555, 20.02209462506671 50.10159073648131, 20.02121884688276 50.1017189641585, 20.02032469218458 50.10177429752844, 20.01942684701416 50.10175582776595, 20.01854005807853 50.10166385822876, 20.01767889034003 50.1014998994708, 20.01685748760401 50.10126664441172, 20.01608934005191 50.10096792407204, 20.01538706255153 50.10060864460377, 20.01476218739661 50.10019470665492, 20.01422497488691 50.09973290839658, 20.01378424486322 50.09923083381079, 20.01344723196262 50.09869672807881, 20.01321946696591 50.09813936212145, 20.01310468617611 50.09756788852083, 20.01310477030353 50.09699169119271, 20.01321971384539 50.09642023128096, 20.01344762544571 50.09586289180595, 20.01378475921208 50.09532882361756, 20.01422557645783 50.09482679518089, 20.01476283684068 50.09436504865857, 20.01538771738844 50.09395116464856, 20.01608995744859 50.09359193779382, 20.01685802717638 50.09329326530086, 20.01767931679451 50.09306005019204, 20.01854034352062 50.09289612087473, 20.019426972773 50.09280416834284, 20.02032465003427 50.09278570203801, 20.02121863958035 50.09284102509178, 20.0220942661719 50.09296922935376, 20.02293715575684 50.09316821028684, 20.02373347124914 50.09343470148629, 20.02447013952822 50.09376432825786, 20.025135065945 50.09415167937937, 20.02571733282257 50.09459039587167, 20.02620737869814 50.09507327532692, 20.02659715536488 50.09559239008654, 20.02688026013221 50.09613921733411, 20.02705204112568 50.09670477897216, 20.02710967388657 50.09727978899058))",6,3.0,2.0,1.0,1.0,0.0,0.0,14043.666666666666,1769.0,9848.666666666666,2426.0,6693.333333333333,7350.333333333333,884.6666666666666,4750.333333333333,1058.3333333333333,884.3333333333334,5098.333333333333,1367.6666666666667,109.54722092666667,9.0,3.0,1.0,0.0,6.0,0.0,7.0,23.0,21.0,10.0
42,inpost,18126,POINT (19.91334 50.09732),"POLYGON ((19.92034967973878 50.09731978899028, 19.92029221380352 50.0978948059098, 19.92012058862512 50.09846038779975, 19.91983761846337 50.0990072473253, 19.91944794637656 50.0995264042777, 19.91895796819873 50.10000933308071, 19.91837572768855 50.10044810284788, 19.91771078456027 50.10083550768662, 19.91697405755674 50.10116518510415, 19.91617764513806 50.10143172056551, 19.91533462673223 50.10163073648129, 19.91445884781701 50.10175896415849, 19.9135646923722 50.10181429752844, 19.91266684645207 50.10179582776595, 19.91178005677597 50.10170385822875, 19.9109188883184 50.10153989947077, 19.91009748489653 50.10130664441166, 19.90932933670306 50.10100792407194, 19.90862705861635 50.10064864460364, 19.90800218293973 50.10023470665475, 19.90746496998156 50.09977290839638, 19.90702423958998 50.09927083381056, 19.90668722640811 50.09873672807853, 19.90645946122133 50.09817936212117, 19.90634468033583 50.09760788852055, 19.90634476446344 50.09703169119241, 19.90645970810138 50.09646023128067, 19.90668761989208 50.09590289180569, 19.90702475393999 50.09536882361731, 19.90746557155384 50.09486679518068, 19.90800283238527 50.0944050486584, 19.90862771345473 50.09399116464843, 19.90932995410114 50.09363193779372, 19.91009802447012 50.09333326530079, 19.91091931477384 50.09310005019201, 19.9117803422187 50.09293612087472, 19.9126669722112 50.09284416834285, 19.91356465022179 50.09282570203802, 19.91445864051413 50.09288102509178, 19.91533426783661 50.09300922935373, 19.91617715812518 50.0932082102868, 19.91697347428223 50.09347470148621, 19.91771014317629 50.09380432825775, 19.91837507014819 50.09419167937921, 19.9189573375119 50.09463039587149, 19.91944738379664 50.0951132753267, 19.91983716078888 50.09563239008629, 19.92012026579266 50.09617921733382, 19.92029204692966 50.09674477897187, 19.92034967973878 50.09731978899028))",1,1.0,2.0,0.0,1.0,0.0,0.0,4831.25,552.25,3346.5,932.5,2238.5,2592.75,295.5,1585.5,357.5,256.75,1761.0,575.0,113.79830056499999,2.0,0.0,0.0,13.0,0.0,6.0,0.0,2.0,3.0,0.0
46,inpost,34902,POINT (19.97367 50.09754),"POLYGON ((19.98067971192619 50.09753978898864, 19.9806222457277 50.09811480590817, 19.98045061976183 50.0986803877982, 19.98016764830126 50.09922724732389, 19.97977797442554 50.09974640427647, 19.97928799399807 50.10022933307965, 19.97870575081443 50.10066810284703, 19.97804080463277 50.10105550768597, 19.97730407424607 50.10138518510371, 19.97650765817 50.10165172056524, 19.97566463589266 50.10185073648116, 19.9747888529554 50.10197896415845, 19.97389469340412 50.10203429752845, 19.97299684336057 50.10201582776595, 19.97211004961184 50.10192385822867, 19.97124887719936 50.10175989947057, 19.97042747000529 50.10152664441132, 19.96965931828429 50.10122792407141, 19.96895703697267 50.1008686446029, 19.96833215842674 50.1004547066538, 19.96779494300196 50.09999290839523, 19.96735421058695 50.09949083380923, 19.96701719585803 50.09895672807705, 19.96678942962597 50.09839936211958, 19.96667464821404 50.09782788851891, 19.9666747323427 50.09725169119077, 19.96678967650907 50.09668023127909, 19.96701758934688 50.09612289180421, 19.96735472494334 50.09558882361598, 19.96779554458169 50.09508679517953, 19.96833280788033 50.09462504865745, 19.96895769181917 50.09421116464769, 19.96965993569002 50.09385193779318, 19.97042800958556 50.09355326530044, 19.97124930366008 50.09332005019182, 19.9721103350581 50.09315612087464, 19.97299696912125 50.09306416834283, 19.97389465125319 50.09304570203801, 19.97478864564996 50.09310102509174, 19.9756642769926 50.09322922935359, 19.97650717115108 50.09342821028653, 19.97730349096433 50.09369470148577, 19.97804016324084 50.09402432825711, 19.97870509326592 50.09441167937836, 19.97928736330342 50.09485039587043, 19.97977741183865 50.09533327532545, 19.98016719062109 50.09585239008488, 19.98045029692537 50.09639921733229, 19.98062207885177 50.09696477897026, 19.98067971192619 50.09753978898864))",1,1.0,1.0,0.0,0.0,0.0,1.0,4440.75,628.75,3344.75,467.5,2079.75,2361.0,319.0,1572.0,188.75,309.75,1772.75,278.0,106.2103064775,6.0,0.0,1.0,4.0,5.0,6.0,10.0,74.0,46.0,9.0
48,inpost,1108,POINT (20.020367 50.0983803),"POLYGON ((20.0273768348711 50.09838008898233, 20.02731936766719 50.09895510590198, 20.02714773869346 50.0995206877923, 20.0268647622718 50.10006754731847, 20.02647508156306 50.10058670427167, 20.02598509254273 50.1010696330756, 20.0254028391474 50.10150840284376, 20.02473788130285 50.10189580768352, 20.0240011379936 50.102225485102, 20.02320470794758 50.1024920205642, 20.02236167088238 50.10269103648064, 20.02148587258231 50.10281926415828, 20.0205916973457 50.10287459752843, 20.01969383155204 50.10285612776587, 20.01880702224726 50.10276415822835, 20.01794583472838 50.1026001994698, 20.01712441312577 50.10236694440997, 20.01635624793083 50.10206822406933, 20.01565395430119 50.10170894460005, 20.01502906479545 50.10129500665014, 20.01449183994904 50.1008332083908, 20.01405109980522 50.10033113380411, 20.01371407916713 50.09979702807137, 20.01348630894241 50.09923966211351, 20.01337152551972 50.09866818851262, 20.01337160965237 50.0980919911845, 20.0134865558372 50.09752053127301, 20.01371447267461 50.09696319179853, 20.01405161418596 50.09642912361085, 20.01449244155725 50.0959270951751, 20.01502971427978 50.09546534865378, 20.01565460917869 50.09505146464483, 20.01635686536579 50.09469223779111, 20.01712495273159 50.09439356529908, 20.01794626120929 50.09416035019105, 20.01880730770704 50.09399642087432, 20.01969395731868 50.09390446834276, 20.02059165519277 50.093886002038, 20.02148566526704 50.09394132509156, 20.02236131196532 50.09406952935307, 20.02320422090561 50.09426851028548, 20.02400055468426 50.09453500148406, 20.02473723988056 50.09486462825465, 20.02540218156776 50.09525197937511, 20.02598446181822 50.09569069586638, 20.02647451894954 50.09617357532066, 20.02686430456996 50.09669269007945, 20.02714741584172 50.09723951732639, 20.02731920078336 50.09780507896405, 20.0273768348711 50.09838008898233))",4,2.0,2.0,1.0,2.0,0.0,0.0,14043.666666666666,1769.0,9848.666666666666,2426.0,6693.333333333333,7350.333333333333,884.6666666666666,4750.333333333333,1058.3333333333333,884.3333333333334,5098.333333333333,1367.6666666666667,109.54722092666667,6.0,3.0,1.0,0.0,6.0,0.0,5.0,12.0,18.0,9.0
53,inpost,18726,POINT (19.95907 50.09865),"POLYGON ((19.96607987433235 50.09864978898032, 19.96602240680573 50.0992248059, 19.96585077686657 50.09979038779043, 19.96556779885256 50.10033724731675, 19.96517811595066 50.10085640427015, 19.96468812417231 50.10133933307431, 19.96410586749935 50.10177810284273, 19.96344090591142 50.10216550768274, 19.96270415845445 50.10249518510146, 19.96190772392454 50.10276172056388, 19.96106468211292 50.10296073648048, 19.96018887888189 50.10308896415823, 19.95929469861082 50.10314429752842, 19.9583968277619 50.10312582776585, 19.95751001346413 50.10303385822825, 19.9566488210966 50.10286989946957, 19.95582739486934 50.10263664440954, 19.95505922534971 50.10233792406869, 19.95435692776638 50.10197864459914, 19.95373203474291 50.10156470664896, 19.95319480687247 50.10110290838939, 19.95275406424797 50.10060083380248, 19.95241704171322 50.10006672806956, 19.95218927020699 50.09950936211157, 19.95207448613892 50.09893788851063, 19.95207457027284 50.09836169118249, 19.95218951710553 50.09779023127108, 19.95241743522668 50.09723289179671, 19.95275457863652 50.09669882360922, 19.95319540848983 50.09619679517368, 19.95373268423711 50.09573504865264, 19.95435758265383 50.09532116464393, 19.95505984279405 50.09496193779045, 19.95582793448336 50.09466326529866, 19.956649247584 50.09443005019082, 19.95751029892825 50.09426612087422, 19.95839695353045 50.09417416834275, 19.95929465645724 50.094155702038, 19.96018867156348 50.09421102509152, 19.96106432319041 50.09433922935292, 19.96190723687517 50.09453821028515, 19.96270357513624 50.09480470148353, 19.96344026447937 50.09513432825388, 19.96410520990972 50.09552167937407, 19.96468749343821 50.09596039586508, 19.96517755332859 50.09644327531914, 19.96556734114377 50.09696239007772, 19.96585045400992 50.09750921732451, 19.96602223991936 50.09807477896208, 19.96607987433235 50.09864978898032))",3,4.0,2.0,0.0,0.0,0.0,0.0,4277.25,663.25,3166.75,447.25,2027.75,2249.5,344.25,1500.5,183.0,319.0,1666.25,264.25,105.0376210925,54.0,0.0,0.0,19.0,2.0,6.0,0.0,61.0,6.0,0.0
61,inpost,1115,POINT (19.96319 50.10106),"POLYGON ((19.9702002269789 50.10105978896229, 19.97014275656838 50.10163480588226, 19.96997111800169 50.10220038777355, 19.96968812575764 50.10274724730125, 19.9692984232564 50.10326640425645, 19.96880840683088 50.10374933306273, 19.96822612086742 50.10418810283343, 19.9675611258265 50.10457550767573, 19.96682434130341 50.10490518509662, 19.96602786670307 50.10517172056093, 19.96518478247496 50.10537073647902, 19.96430893517832 50.10549896415777, 19.96341470991656 50.10555429752841, 19.96251679389117 50.1055358277657, 19.96162993497351 50.10544385822736, 19.96076869927585 50.10527989946743, 19.95994723172016 50.10504664440568, 19.95917902355281 50.10474792406279, 19.95847669063732 50.10438864459099, 19.95785176617752 50.10397470663852, 19.95731451128275 50.10351290837671, 19.95687374648948 50.10301083378783, 19.95653670700527 50.10247672805333, 19.95630892404678 50.1019193620942, 19.95619413421121 50.10134788849267, 19.95619421835656 50.10077169116453, 19.95630917097885 50.1002002312537, 19.95653710057217 50.09964289178047, 19.95687426094788 50.0991088235946, 19.95731511298179 50.09860679516102, 19.95785241575992 50.09814504864217, 19.9584773456137 50.09773116463577, 19.95917964108099 50.09737193778455, 19.95994777140745 50.0970732652948, 19.96076912582116 50.09684005018867, 19.96163022047639 50.09667612087333, 19.9625169196768 50.09658416834259, 19.96341466775726 50.09656570203799, 19.96430872783176 50.09662102509106, 19.96518442350372 50.09674922935146, 19.96602737958755 50.09694821028221, 19.96682375790599 50.09721470147868, 19.96756048430736 50.09754432824687, 19.9682254631885 50.09793167936478, 19.96880777601114 50.09837039585351, 19.96929786055792 50.09885327530546, 19.96968766798669 50.09937239006224, 19.9699707951012 50.09991921730763, 19.97014258965936 50.10048477894433, 19.9702002269789 50.10105978896229))",4,3.0,1.0,0.0,1.0,0.0,0.0,4277.25,663.25,3166.75,447.25,2027.75,2249.5,344.25,1500.5,183.0,319.0,1666.25,264.25,105.0376210925,43.0,0.0,0.0,14.0,6.0,0.0,0.0,88.0,4.0,0.0
63,inpost,25313,POINT (19.96664 50.10146),"POLYGON ((19.97365028551407 50.10145978895929, 19.97359281462487 50.10203480587932, 19.9734211746261 50.10260038777075, 19.97313818002003 50.10314724729867, 19.97274847426553 50.10366640425418, 19.97225845374888 50.10414933306081, 19.97167616292354 50.10458810283188, 19.97101116232981 50.10497550767456, 19.97027437165419 50.10530518509582, 19.96947789040262 50.10557172056043, 19.96863479913388 50.10577073647877, 19.96775894452286 50.1058989641577, 19.96686471179317 50.10595429752841, 19.96596678826903 50.10593582776567, 19.96507992194499 50.10584385822721, 19.96421867905503 50.10567989946707, 19.96339720463931 50.10544664440503, 19.9626289900569 50.1051479240618, 19.96192665127668 50.10478864458963, 19.96130172159882 50.10437470663678, 19.96076446221832 50.10391290837461, 19.9603236937453 50.10341083378541, 19.95998665144768 50.10287672805062, 19.95975886658825 50.10231936209131, 19.95964407579535 50.10174788848968, 19.95964415994259 50.10117169116155, 19.95975911352588 50.10060023125082, 19.95998704502345 50.10004289177777, 19.9603242082153 50.09950882359215, 19.96076506393093 50.09900679515892, 19.96130237119586 50.09854504864044, 19.96192730626783 50.09813116463442, 19.962629607599 50.09777193778358, 19.96339774433877 50.09747326529416, 19.96421910560995 50.09724005018832, 19.9650802074543 50.09707612087318, 19.96596691405749 50.09698416834257, 19.96686466963293 50.09696570203798, 19.96775873717162 50.09702102509098, 19.96863444015454 50.09714922935122, 19.96947740327613 50.09734821028172, 19.97027378824362 50.09761470147788, 19.97101052079621 50.0979443282457, 19.97167550522979 50.09833167936323, 19.97225782291492 50.09877039585158, 19.97274791155438 50.09925327530318, 19.97313772223877 50.09977239005967, 19.97342085171834 50.10031921730483, 19.97359264771208 50.10088477894138, 19.97365028551407 50.10145978895929))",2,2.0,1.0,0.0,1.0,0.0,0.0,4440.75,628.75,3344.75,467.5,2079.75,2361.0,319.0,1572.0,188.75,309.75,1772.75,278.0,106.2103064775,33.0,0.0,0.0,10.0,6.0,2.0,0.0,61.0,1.0,0.0
65,inpost,35138,POINT (19.94633 50.10176),"POLYGON ((19.95334032941633 50.10175978895705, 19.9532828581681 50.10233480587712, 19.95311121709526 50.10290038776865, 19.95282822071763 50.10344724729676, 19.95243851252314 50.10396640425249, 19.95194848893808 50.10444933305936, 19.95136619446626 50.10488810283073, 19.95070118970785 50.10527550767371, 19.94996439441772 50.10560518509521, 19.94916790817764 50.10587172056007, 19.94832481162832 50.10607073647861, 19.94744895153142 50.10619896415766, 19.94655471320067 50.10625429752842, 19.94565678405234 50.10623582776566, 19.94476991217341 50.10614385822711, 19.94390866388913 50.10597989946681, 19.94308718432828 50.10574664440457, 19.94231896493447 50.10544792406107, 19.94161662175563 50.10508864458863, 19.94099168816414 50.10467470663549, 19.94045442541929 50.10421290837305, 19.94001365418639 50.10371083378359, 19.93967660977867 50.10317672804861, 19.93944882349351 50.10261936208916, 19.93933403198259 50.10204788848745, 19.93933411613125 50.10147169115933, 19.93944907043532 50.10090023124867, 19.93967700336109 50.10034289177576, 19.94001416866509 50.09980882359034, 19.94045502714206 50.09930679515735, 19.94099233777216 50.09884504863915, 19.94161727675784 50.09843116463342, 19.94231958248701 50.09807193778285, 19.94308772403686 50.09777326529369, 19.94390909045126 50.09754005018806, 19.94477019768755 50.09737612087309, 19.94565690984293 50.09728416834255, 19.94655467103971 50.09726570203799, 19.94744874417667 50.09732102509093, 19.94832445264291 50.09744922935104, 19.94916742104292 50.09764821028136, 19.94996381099729 50.0979147014773, 19.9507005481634 50.09824432824484, 19.95136553676139 50.09863167936208, 19.95194785809345 50.09907039585016, 19.95243794980248 50.09955327530148, 19.95282776292864 50.10007239005774, 19.95311089418203 50.10061921730275, 19.95328269125249 50.10118477893919, 19.95334032941633 50.10175978895705))",2,0.0,0.0,0.0,0.0,0.0,0.0,2879.25,441.75,2096.0,341.5,1377.0,1502.25,236.0,998.75,142.25,205.75,1097.25,199.25,103.63552493,36.0,0.0,1.0,37.0,2.0,0.0,0.0,1.0,4.0,0.0
71,inpost,10648,POINT (20.01293 50.10258),"POLYGON ((20.0199404494196 50.10257978895091, 20.01988297719 50.10315480587106, 20.01971133318126 50.10372038776289, 20.01942833196125 50.10426724729147, 20.01903861709724 50.10478640424782, 20.0185485851249 50.10526933305542, 20.01796628068572 50.10570810282756, 20.01730126454348 50.10609550767131, 20.01656445664 50.10642518509357, 20.01576795676421 50.10669172055906, 20.01492484578085 50.1068907364781, 20.01404897068872 50.10701896415748, 20.01315471704793 50.1070742975284, 20.01225677252635 50.10705582776559, 20.01136988546357 50.1069638582268, 20.01050862243433 50.10679989946607, 20.0096871288097 50.10656664440324, 20.00891889626433 50.10626792405905, 20.00821654106218 50.10590864458585, 20.00759159677312 50.10549470663192, 20.00705432483207 50.10503290836872, 20.00661354605529 50.1045308337786, 20.00627649587978 50.10399672804307, 20.00604870569749 50.10343936208324, 20.00593391222393 50.10286788848133, 20.00593399637648 50.1022916911532, 20.00604895265071 50.10172023124274, 20.00627688948039 50.10116289177023, 20.00661406055776 50.10062882358535, 20.00705492658264 50.10012679515303, 20.00759224641115 50.09966504863557, 20.00821719609466 50.09925116463064, 20.0089195138454 50.09889193778083, 20.00968766854321 50.09859326529237, 20.01050904901617 50.09836005018731, 20.0113701709909 50.09819612087277, 20.01225689832275 50.09810416834249, 20.01315467488503 50.09808570203798, 20.01404876332439 50.09814102509078, 20.01492448677886 50.09826922935054, 20.01576746960698 50.09846821028034, 20.01656387319262 50.09873470147563, 20.0173006229694 50.09906432824244, 20.01796562295047 50.0994516793589, 20.01854795425113 50.0998903958462, 20.01903805435057 50.10037327529681, 20.01942787415111 50.10089239005246, 20.01971101025312 50.101439217297, 20.01988281026668 50.10200477893315, 20.0199404494196 50.10257978895091))",2,6.0,3.0,2.0,1.0,0.0,0.0,6414.25,846.5,4643.0,924.75,3080.0,3334.25,419.75,2219.5,440.75,426.75,2423.5,484.0,111.317507545,9.0,2.0,2.0,2.0,14.0,9.0,24.0,61.0,21.0,3.0
